"Country","iso3","Year","control","Progress","Aspirational","Business as usual","p_change","a_change","aroc","model","wb2021","location","ref","asp","reach_base","refwsalt","aspwsalt","reach_75","reach_975","aroc2","p_change2","a_change2","ideal"
"Saudi Arabia","SAU",2034,0.222782299141044,0.488954103651687,0.639439196125645,0.246935095153561,0.266171804510643,0.416656896984601,0.0241527960125174,"5","HIC","Saudi Arabia",0.012853478548664,0.0250640297501242,Inf,2036,2029,2038,2030,0.0310759726468202,0.342467501983651,0.53608776089907,0.777217700858956
"Senegal","SEN",2034,0.0911567110729778,0.397535567139073,0.466998550506332,0.156653228638131,0.306378856066095,0.375841839433354,0.0654965175651529,"9","LMIC","Senegal",0.00962987780530411,0.0184434888978436,Inf,2042,2035,2044,2036,0.0720657987610581,0.337108564038367,0.413538663939601,0.908843288927022
"Serbia","SRB",2034,0.253882843373967,0.497423353026461,0.658314783526836,0.296682471748425,0.243540509652494,0.404431940152869,0.0427996283744581,"4","UMIC","Serbia",0.0204262867150684,0.0401729275013517,Inf,2034,2028,2037,2029,0.0573631473212591,0.326410547579139,0.542048841205749,0.746117156626033
"Seychelles","SYC",2034,0.271618959694904,0.501362062347384,0.667335851724077,0.338047854818791,0.22974310265248,0.395716892029173,0.0664288951238865,"3","HIC","Seychelles",0.0318520222460243,0.0575545139054483,Inf,2032,2027,2037,2029,0.0912007472024004,0.315416093966762,0.543282801352736,0.728381040305096
"Sierra Leone","SLE",2034,0.0832203115401321,0.385042521587431,0.446677376771945,0.150671382684574,0.301822210047299,0.363457065231813,0.0674510711444424,"9","LIC","Sierra Leone",0.0104167805668605,0.0187523711856364,Inf,2043,2036,2045,2036,0.0735739152966575,0.329220001104454,0.396449735751016,0.916779688459868
"Singapore","SGP",2034,0.378730745029168,0.516872429966308,0.704667092291135,0.39722196607158,0.13814168493714,0.325936347261966,0.0184912210424115,"2","HIC","Singapore",0.0200217303431982,0.0386208661409486,Inf,2030,2025,2033,2026,0.0297636184222245,0.222353969445383,0.524629771478502,0.621269254970832
"Slovakia","SVK",2034,0.35307574578451,0.514094426783382,0.697737978616257,0.39341405300116,0.161018680998872,0.344662232831748,0.0403383072166509,"2","HIC","Slovakia",0.0159658979308366,0.0315577534204119,Inf,2031,2026,2034,2027,0.0623539880500666,0.248898816128228,0.532770615084932,0.64692425421549
"Slovenia","SVN",2034,0.233435314539124,0.492113315663069,0.646400933763229,0.248226027511269,0.258678001123946,0.412965619224105,0.0147907129721458,"5","HIC","Slovenia",0.0233981855812807,0.0460341121383312,Inf,2034,2029,2038,2030,0.0192948008859204,0.337450975801765,0.538722467988231,0.766564685460877
"Solomon Islands","SLB",2034,0.0632411732865236,0.344844474948273,0.385129391128273,0.132112571188665,0.28160330166175,0.321888217841749,0.0688713979021413,"9","LMIC","Solomon Islands",0.00969515063896065,0.0190222923315546,Inf,2044,2037,2046,2038,0.0735209489765574,0.300614516384891,0.343619092409368,0.936758826713476
"Somalia","SOM",2034,0.0949794275460101,0.403004905685228,0.47609346604008,0.159307166808393,0.308025478139218,0.38111403849407,0.0643277392623833,"9","LIC","Somalia",0.00858630123006188,0.011747754473755,Inf,2042,2035,2044,2035,0.0710787591136815,0.340351907475426,0.421110911833383,0.90502057245399
"South Africa","ZAF",2034,0.231781657327022,0.491642107773459,0.645356754648169,0.248033915100105,0.259860450446437,0.413575097321147,0.0162522577730831,"5","UMIC","South Africa",0.00994807040138979,0.0196220422198405,Inf,2036,2029,2038,2030,0.0211557793797713,0.338263793002215,0.538356186448416,0.768218342672978
"South Korea","KOR",2034,0.535360593610742,0.535360593610742,0.732195189087764,0.535360593610742,0,0.196834595477022,0,"1","HIC","South Korea",0.0126976589609459,0.024440158695589,2017,2017,2017,2017,2017,0,0,0.42362871674324,0.464639406389258
"Spain","ESP",2034,0.320154870254025,0.509794634698291,0.687238504737094,0.346151657742638,0.189639764444266,0.367083634483069,0.0259967874886132,"3","HIC","Spain",0.015610378194477,0.0307668003692911,Inf,2032,2027,2035,2027,0.038239278846238,0.278945536485825,0.539951848475005,0.679845129745976
"Sri Lanka","LKA",2034,0.152709669912963,0.457617466369697,0.574703022763602,0.187152776255251,0.304907796456734,0.421993352850639,0.0344431063422884,"9","LMIC","Sri Lanka",0.0188157398490244,0.0368461343829304,Inf,2038,2032,2041,2033,0.0406508903963891,0.359862240402782,0.498050476756049,0.847290330087037
"Sudan","SDN",2034,0.0803949117560576,0.380181537942495,0.438933455473847,0.148372890234761,0.299786626186437,0.358538543717789,0.0679779784787035,"9","LIC","Sudan",0.0121014605560249,0.0237184219693244,Inf,2042,2036,2045,2036,0.0739208377027499,0.325994962423385,0.389883166482307,0.919605088243942
"Suriname","SUR",2034,0.210357779502311,0.484865503057134,0.6305611369146,0.243309763762027,0.274507723554824,0.420203357412289,0.0329519842597156,"6","UMIC","Suriname",0.0109174661091715,0.0200577712322465,Inf,2037,2030,2039,2031,0.0417302715132771,0.347635570172285,0.53214398433185,0.789642220497689
"Swaziland","SWZ",2034,0.11994975609078,0.431920022965024,0.526394232167986,0.173725140901903,0.311970266874244,0.406444476077206,0.0537753848111225,"9","LMIC","Swaziland",0.0110610790270221,0.0216956378094763,Inf,2040,2034,2043,2034,0.0611049030249113,0.354491427089957,0.461842353763533,0.88005024390922
"Sweden","SWE",2034,0.198435549584244,0.480468373509201,0.621170613671615,0.240794183243961,0.282032823924957,0.422735064087371,0.0423586336597174,"6","HIC","Sweden",0.0178715969973789,0.0351803475149213,Inf,2036,2030,2039,2031,0.0528449504437813,0.351852959270677,0.527387490635478,0.801564450415756
"Switzerland","CHE",2034,0.373057727486958,0.516295200976724,0.703217207549292,0.39642580980769,0.143237473489766,0.330159480062334,0.0233680823207324,"2","HIC","Switzerland",0.013742382901579,0.0270384452668592,Inf,2030,2026,2033,2026,0.0372731004834999,0.228469956118307,0.52661862907875,0.626942272513042
"Syrian Arab Republic","SYR",2034,0.205352791339265,0.483080388888352,0.626729651561178,0.242287375780926,0.277727597549087,0.421376860221913,0.0369345844416601,"6","LIC","Syria",0.0158428551039971,0.0312199347528148,Inf,2036,2030,2039,2031,0.0464792225268219,0.349497984164768,0.530269100085412,0.794647208660735
"Tajikistan","TJK",2034,0.0754257306303823,0.3710383415405,0.424602788677614,0.144091706473728,0.295612610910118,0.349177058047232,0.0686659758433456,"9","LMIC","Tajikistan",0.0162874372244609,0.0319027327069636,Inf,2042,2036,2045,2037,0.0742676690431399,0.319728355745471,0.377662530329017,0.924574269369618
"Tanzania","TZA",2034,0.0700656081108909,0.360232843385047,0.40804500518994,0.175278870357415,0.290167235274156,0.337979397079049,0.105213262246524,"6","LMIC","Tanzania",0.0180804258642518,0.0360420919387278,Inf,2042,2036,2046,2037,0.113140521701525,0.31202979242944,0.363444346210771,0.929934391889109
"Thailand","THA",2034,0.259238601318257,0.498671920732227,0.661156848854935,0.259238601318257,0.23943331941397,0.401918247536678,0,"5","UMIC","Thailand",0.0157508551301507,0.0309034356699767,Inf,2034,2028,2037,2029,0,0.323225967011867,0.542574502737225,0.740761398681743
"Timor-Leste","TLS",2034,0.112385321649941,0.424237582878365,0.512644080846362,0.169827685255875,0.311852261228423,0.400258759196421,0.0574423636059336,"9","LMIC","Timor-Leste",0.0129390116574687,0.0252751924910759,Inf,2040,2034,2043,2034,0.0647154277717785,0.351337431472077,0.450937517099696,0.887614678350058
"Togo","TGO",2034,0.0911758585350548,0.397563798907062,0.46704517867283,0.156666871650357,0.306387940372007,0.375869320137776,0.0654910131153018,"9","LIC","Togo",0.00855721565319956,0.015234631889435,Inf,2042,2035,2044,2036,0.0720612603993287,0.337125662042974,0.413577614181669,0.908824141464945
"Tonga","TON",2034,0.0918470725139315,0.398548018710311,0.468672781663938,0.157142857622853,0.306700946196379,0.376825709150006,0.0652957851089218,"9","UMIC","Tonga",0.019984800184603,0.0394036031261747,Inf,2041,2035,2044,2036,0.0718995481186988,0.337719492955204,0.41493640304957,0.908152927486069
"Trinidad and Tobago","TTO",2034,0.208956762272396,0.484374275647239,0.629504130796924,0.243028269896737,0.275417513374844,0.420547368524529,0.0340715076243418,"6","HIC","Trinidad and Tobago",0.0110985178091655,0.0213755366840725,Inf,2037,2030,2039,2031,0.0430716122701681,0.348169986467521,0.531636386567967,0.791043237727604
"Tunisia","TUN",2034,0.144109069936246,0.451854452749566,0.563536025136043,0.184086105601432,0.30774538281332,0.419426955199797,0.0399770356651856,"9","LMIC","Tunisia",0.0132483587777253,0.0260306804675713,Inf,2039,2032,2041,2033,0.0467080959278395,0.35956144878226,0.490047201655186,0.855890930063754
"Turkey","TUR",2034,0.320639840774188,0.509865054772554,0.687408409674812,0.346220132213872,0.189225213998367,0.366768568900624,0.0255802914396844,"3","UMIC","Turkey",0.00850295684493751,0.0167714885278648,Inf,2033,2027,2035,2027,0.0376535054231547,0.278534458385085,0.539873532352247,0.679360159225812
"Turkmenistan","TKM",2034,0.112552607378648,0.424416449154471,0.512960888065113,0.169917855860182,0.311863841775824,0.400408280686465,0.0573652484815343,"9","UMIC","Turkmenistan",0.0198837446056301,0.0390761691662652,Inf,2039,2033,2043,2034,0.0646407313362972,0.351416708605833,0.451191004690131,0.887447392621352
"Uganda","UGA",2034,0.0753660944915528,0.370923721833547,0.424425036839051,0.144038378474359,0.295557627341994,0.349058942347499,0.0686722839828057,"9","LIC","Uganda",0.00904715837377157,0.0161962013009113,Inf,2043,2036,2045,2037,0.0742697013095616,0.319648268986492,0.377510429011961,0.924633905508447
"Ukraine","UKR",2034,0.136667857107139,0.446357879628638,0.553071784330963,0.181191906796271,0.309690022521499,0.416403927223824,0.0445240496891317,"9","LMIC","Ukraine",0.0196545800580951,0.0395787790368763,Inf,2038,2032,2042,2033,0.0515723294396756,0.358714806428714,0.48232181629255,0.863332142892861
"United Arab Emirates","ARE",2034,0.214607727355518,0.486316910364365,0.633696183263668,0.244142156873502,0.271709183008848,0.41908845590815,0.0295344295179841,"6","HIC","United Arab Emirates",0.0148033985655837,0.0286912917348436,Inf,2036,2030,2039,2030,0.0376046856414046,0.345953471243077,0.533603997015458,0.785392272644483
"United Kingdom","GBR",2034,0.299334369010675,0.506536485612424,0.679447174771995,0.299960562678089,0.207202116601749,0.380112805761321,0.000626193667414232,"4","HIC","United Kingdom",0.0131634964519478,0.0257658007746042,Inf,2033,2027,2036,2028,0.000893712549493914,0.295721821418848,0.54250242761959,0.700665630989326
"United States of America","USA",2034,0.479236051861278,0.5245423531908,0.724519942462724,0.5245423531908,0.0453063013295222,0.245283890601446,0.0453063013295222,"1","HIC","United States",0.0185411247180679,0.0359466809433631,2027,2026,2023,2027,2023,0.0869996886141078,0.0869996886141078,0.4710078174154,0.520763948138722
"Uruguay","URY",2034,0.29152645025895,0.505184724042917,0.676253215829388,0.299481934794509,0.213658273783968,0.384726765570439,0.00795548453555994,"4","HIC","Uruguay",0.0167246665335465,0.0329458389044469,Inf,2033,2027,2036,2028,0.011229049466233,0.301575512398537,0.543036173631404,0.70847354974105
"Uzbekistan","UZB",2034,0.165081061360149,0.464955823436018,0.589228458237927,0.19110727704016,0.299874762075868,0.424147396877778,0.0260262156800102,"9","LMIC","Uzbekistan",0.0202558925379255,0.0398027944837689,Inf,2037,2031,2041,2032,0.0311721467504486,0.359166319264944,0.508010271714219,0.834918938639851
"Vanuatu","VUT",2034,0.0487231337612756,0.304416222595933,0.328262222155466,0.114367235220132,0.255693088834658,0.27953908839419,0.0656441014588564,"9","LMIC","Vanuatu",0.0208540548188917,0.0414966043640302,Inf,2044,2038,2048,2039,0.0690063048819931,0.268789348200644,0.293856708089062,0.951276866238724
"Venezuela","VEN",2034,0.324690293179031,0.510444218698223,0.688808279797639,0.388497347231589,0.185753925519192,0.364117986618608,0.0638070540525577,"2","UMIC","Venezuela",0.0121546265257895,0.0238052548216107,Inf,2032,2027,2035,2027,0.0944856166112737,0.275064794186998,0.539186661972769,0.675309706820969
"Viet Nam","VNM",2034,0.128520324616427,0.439716633304482,0.540659503427727,0.186296953545523,0.311196308688055,0.4121391788113,0.0577766289290963,"8","LMIC","Vietnam",0.0149162809073424,0.0292662870117704,Inf,2039,2033,2042,2034,0.0662971616677882,0.357089577047319,0.47291886483744,0.871479675383573
"Yemen","YEM",2034,0.164636598291238,0.464709599797275,0.588735309304856,0.194673945016409,0.300073001506037,0.424098711013619,0.0300373467251718,"8","LIC","Yemen",0.0111578706261197,0.0218982810533097,Inf,2038,2032,2041,2032,0.0359572213287408,0.359212530609108,0.507681698942174,0.835363401708763
"Zambia","ZMB",2034,0.0926626408823024,0.399729817720265,0.47063239892331,0.196185156569799,0.307067176837962,0.377969758041007,0.103522515687496,"6","LMIC","Zambia",0.0210077981350765,0.0309893254953542,Inf,2040,2035,2044,2036,0.114094845370593,0.338426687441325,0.416570258286894,0.907337359117698
"Zimbabwe","ZWE",2034,0.156665339664254,0.460077858111747,0.579533948302073,0.188472344998685,0.303412518447493,0.42286860863782,0.0318070053344315,"9","LMIC","Zimbabwe",0.0105884801498766,0.0208423868794104,Inf,2039,2032,2041,2032,0.0377157572555699,0.359777123741955,0.501424438632071,0.843334660335747
"Afghanistan","AFG",2035,0.135952522066815,0.461367323690954,0.583170497324884,0.182973918655143,0.325414801624139,0.447217975258069,0.0470213965883276,"9","LIC","Afghanistan",0.00923036629293228,0.0181401622932853,Inf,2040,2033,2042,2033,0.0544199222718681,0.376616806292331,0.517584955317295,0.864047477933185
"Albania","ALB",2035,0.0843004302289554,0.410154808661257,0.488057878091421,0.155932649176522,0.325854378432302,0.403757447862465,0.071632218947567,"9","UMIC","Albania",0.0243584186507103,0.0480290484981267,Inf,2041,2035,2045,2036,0.0782267692508335,0.355852933854469,0.440927855806919,0.915699569771045
"Algeria","DZA",2035,0.157388804393249,0.47368110825193,0.608452352280093,0.189986422916494,0.316292303858681,0.451063547886844,0.0325976185232449,"9","LMIC","Algeria",0.0133844795105216,0.0262533648229477,Inf,2038,2032,2041,2032,0.0386864293914014,0.375371589539495,0.535316347846578,0.842611195606751
"Angola","AGO",2035,0.113338829134002,0.443856982042785,0.548978446083248,0.173370587923663,0.330518152908783,0.435639616949246,0.0600317587896604,"9","LMIC","Angola",0.0111287845455652,0.0218632333007122,Inf,2041,2034,2043,2034,0.0677054107726717,0.372767144619593,0.491325921629972,0.886661170865998
"Antigua and Barbuda","ATG",2035,0.227683743061071,0.498153822805654,0.662364584148395,0.247030345439988,0.270470079744583,0.434680841087323,0.0193466023789162,"6","HIC","Antigua and Barbuda",0.0118413376371238,0.0231307052642247,Inf,2036,2029,2038,2030,0.0250501037691429,0.350206378947129,0.562827516813097,0.772316256938929
"Argentina","ARG",2035,0.152143718918991,0.470969132574678,0.602788900689946,0.188422308103802,0.318825413655686,0.450645181770954,0.0362785891848108,"9","UMIC","Argentina",0.0140172807094012,0.027627831430351,Inf,2038,2032,2041,2033,0.0427886069777722,0.376037095873356,0.531511285375377,0.847856281081009
"Armenia","ARM",2035,0.0866485949549564,0.413544586994567,0.493927043475402,0.157630797872876,0.326895992039611,0.407278448520445,0.0709822029179198,"9","UMIC","Armenia",0.0299833633851564,0.060290252299473,Inf,2040,2034,2044,2036,0.0777162026858864,0.357908237983703,0.445916485452124,0.913351405045044
"Australia","AUS",2035,0.259565403070337,0.504805674748401,0.678039790201068,0.259565403070337,0.245240271678063,0.418474387130731,0,"6","HIC","Australia",0.0112762184159213,0.0221828950485315,Inf,2035,2028,2037,2029,0,0.331211254437588,0.565174005733937,0.740434596929663
"Austria","AUT",2035,0.272866668714673,0.507093585155179,0.683552922218293,0.298580647459993,0.234226916440505,0.41068625350362,0.0257139787453192,"4","HIC","Austria",0.0164095508800842,0.032358653959483,Inf,2034,2028,2037,2029,0.0353634988783495,0.322123751398483,0.564801853846618,0.727133331285327
"Azerbaijan","AZE",2035,0.133131182140944,0.459474744174043,0.579379655094993,0.181915854750306,0.326343562033099,0.446248472954048,0.0487846726093615,"9","UMIC","Azerbaijan",0.0209526548118278,0.0410809842263786,Inf,2038,2032,2042,2033,0.0562768801972219,0.376462453499116,0.514782010565529,0.866868817859056
"Bahamas","BHS",2035,0.222413089529331,0.496860601750893,0.659374132906955,0.246240741487849,0.274447512221562,0.436961043377624,0.0238276519585182,"6","HIC","The Bahamas",0.0112688764156573,0.0221419809878226,Inf,2036,2030,2038,2030,0.0306430723532827,0.352947700798411,0.561944957526528,0.777586910470669
"Bahrain","BHR",2035,0.204462329196976,0.491938618629607,0.648149890211866,0.243247985560088,0.28747628943263,0.44368756101489,0.0387856563631113,"6","HIC","Bahrain",0.0152982247343006,0.0297935119833772,Inf,2036,2030,2039,2031,0.0487540160404481,0.361361001475202,0.557720366110416,0.795537670803024
"Bangladesh","BGD",2035,0.145550134790988,0.467298956539129,0.595211942246387,0.186323541141141,0.321748821748141,0.449661807455399,0.0407734063501527,"9","LMIC","Bangladesh",0.0106598497037492,0.0208608254899657,Inf,2039,2032,2041,2033,0.0477188984519049,0.376556700221886,0.526258854690561,0.854449865209012
"Barbados","BRB",2035,0.333049479029454,0.514980500278965,0.703105058663689,0.348243183876181,0.181931021249511,0.370055579634234,0.0151937048467261,"3","HIC","Barbados",0.0125023303869269,0.0232532683570009,Inf,2032,2027,2035,2027,0.0227808576033739,0.272780387043952,0.554847125834357,0.666950520970546
